dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,10,1.824551512068358,1.3825325854419115,-0.2719301987530478,0.2988734169962086,0.5818181818181818
"Ridge (alpha=1.0, top-100)",Decision Tree,,2,1.8805221711970421,1.4272727272727277,-0.3511635984716921,0.3017090895105377,0.5545454545454546
"Ridge (alpha=1.0, top-100)",Decision Tree,,5,1.8799782797855442,1.3565558257441637,-0.35038213466896684,0.33683432639571165,0.6
"Ridge (alpha=1.0, top-100)",Decision Tree,,10,1.866117102487064,1.4231223129113575,-0.33054266905668195,0.2958755580226367,0.5727272727272728
PCA (n_components=50),Decision Tree,10.0,2,1.6347892839789189,1.1463062590268214,-0.021114832689661966,0.4557383758002237,0.6636363636363637
PCA (n_components=50),Decision Tree,10.0,5,1.6320076317481709,1.1763187365150598,-0.01764286248443936,0.4582755815978443,0.6545454545454545
PCA (n_components=50),Decision Tree,10.0,10,1.655014675107276,1.1628840145170476,-0.04653731583969667,0.4392197710304488,0.7090909090909091
PCA (n_components=50),Decision Tree,20.0,2,1.5255401427929478,1.0181818181818185,0.11080236193122583,0.5460177064391417,0.7090909090909091
PCA (n_components=50),Decision Tree,20.0,5,1.503573909162873,1.032473616256884,0.13622509539879957,0.5326325111576646,0.7272727272727273
PCA (n_components=50),Decision Tree,20.0,10,1.4462359538034009,1.0200309185903802,0.20084811480340514,0.5163322434476437,0.7818181818181819
PCA (n_components=50),Decision Tree,30.0,2,1.6039723416341296,1.1545454545454548,0.01701979854115987,0.4712067318871475,0.6909090909090909
PCA (n_components=50),Decision Tree,30.0,5,1.6631197338636083,1.1686211885366222,-0.05681277321403799,0.4521485056972791,0.6818181818181818
PCA (n_components=50),Decision Tree,30.0,10,1.6969509584854314,1.2042817324882324,-0.1002455057502909,0.40275920943968246,0.6909090909090909
PCA (n_components=50),Decision Tree,,2,1.692228224453299,1.1545454545454548,-0.094129906217437,0.44445757198101565,0.6818181818181818
PCA (n_components=50),Decision Tree,,5,1.7521654521083811,1.1999069033133796,-0.17300873522694848,0.38899320803215076,0.6818181818181818
PCA (n_components=50),Decision Tree,,10,1.6054400413887906,1.1662487053729809,0.01522004197850435,0.42163484933786444,0.6909090909090909
"Lasso->PCA (top-100, 95%var)",Decision Tree,10.0,2,1.7794598429143416,1.2288044976997163,-0.20983850844015506,0.3380101103973589,0.6636363636363637
"Lasso->PCA (top-100, 95%var)",Decision Tree,10.0,5,1.8304608649680805,1.3410665794021464,-0.2801825897873089,0.29235186128254986,0.6181818181818182
"Lasso->PCA (top-100, 95%var)",Decision Tree,10.0,10,1.7625497155076517,1.3203530899134235,-0.18695368169493398,0.2991527387684084,0.6454545454545455
